city_ibge_code,IDHM,IDHM_E,IDHM_L,IDHM_R,ANO_IDH,GINI
4310207,0.781,0.707,0.858,0.786,2010,0.57
4310306,0.73,0.595,0.866,0.756,2010,0.48
4310330,0.764,0.638,0.847,0.825,2010,0.68
4310363,0.743,0.635,0.844,0.764,2010,0.35
4310405,0.693,0.576,0.813,0.711,2010,0.48
4310413,0.673,0.585,0.807,0.647,2010,0.43
4310439,0.728,0.618,0.831,0.751,2010,0.45
4310462,0.791,0.698,0.866,0.818,2010,0.48
4310504,0.691,0.59,0.819,0.684,2010,0.54
4310538,0.76,0.687,0.841,0.761,2010,0.61
4310553,0.657,0.509,0.804,0.692,2010,0.61
4310579,0.664,0.495,0.834,0.709,2010,0.4
4310603,0.713,0.626,0.843,0.687,2010,0.51
4310652,0.669,0.524,0.827,0.692,2010,0.47
4310702,0.681,0.567,0.801,0.696,2010,0.49
4310751,0.724,0.602,0.886,0.712,2010,0.44
4310801,0.784,0.729,0.848,0.78,2010,0.44
4310850,0.658,0.547,0.82,0.636,2010,0.53
4310876,0.662,0.487,0.817,0.73,2010,0.72
4310900,0.726,0.636,0.855,0.703,2010,0.39
4311007,0.707,0.608,0.832,0.698,2010,0.49
4311106,0.712,0.567,0.866,0.734,2010,0.51
4311122,0.614,0.475,0.779,0.626,2010,0.43
4311130,0.631,0.473,0.836,0.636,2010,0.56
4311155,0.686,0.572,0.841,0.671,2010,0.53
4311205,0.716,0.602,0.833,0.733,2010,0.59
4311239,0.67,0.539,0.801,0.696,2010,0.43
4311254,0.643,0.505,0.822,0.641,2010,0.43
4311270,0.789,0.754,0.852,0.765,2010,0.43
4311304,0.738,0.62,0.885,0.734,2010,0.5
4311403,0.778,0.704,0.84,0.796,2010,0.46
4311429,0.613,0.465,0.822,0.604,2010,0.49
4311502,0.699,0.577,0.868,0.683,2010,0.5
4311601,0.685,0.583,0.81,0.68,2010,0.43
4311627,0.712,0.601,0.842,0.712,2010,0.37
4311643,0.749,0.662,0.846,0.751,2010,0.36
4311700,0.692,0.577,0.807,0.711,2010,0.5
4311718,0.684,0.58,0.832,0.664,2010,0.5
4311734,0.649,0.517,0.813,0.65,2010,0.46
4311759,0.655,0.534,0.766,0.686,2010,0.52
4311775,0.682,0.519,0.88,0.695,2010,0.43
4311791,0.697,0.54,0.862,0.729,2010,0.34
4311809,0.774,0.699,0.857,0.773,2010,0.44
4311908,0.724,0.618,0.834,0.735,2010,0.47
4311981,0.701,0.568,0.866,0.701,2010,0.46
4312005,0.73,0.604,0.843,0.763,2010,0.47
4312054,0.687,0.515,0.849,0.743,2010,0.42
4312104,0.656,0.529,0.807,0.66,2010,0.46
4312138,0.727,0.608,0.839,0.752,2010,0.56
4312153,0.746,0.676,0.853,0.721,2010,0.36
4312179,0.717,0.603,0.87,0.702,2010,0.43
4312203,0.699,0.591,0.825,0.699,2010,0.44
4312252,0.681,0.514,0.826,0.743,2010,0.62
4312302,0.725,0.613,0.837,0.744,2010,0.66
4312351,0.764,0.662,0.852,0.79,2010,0.35
4312377,0.65,0.501,0.822,0.667,2010,0.55
4312385,0.752,0.663,0.852,0.752,2010,0.33
4312401,0.755,0.654,0.866,0.761,2010,0.5
4312427,0.714,0.576,0.86,0.735,2010,0.57
4312443,0.711,0.593,0.842,0.72,2010,0.47
4312450,0.702,0.557,0.864,0.719,2010,0.51
4312476,0.743,0.653,0.858,0.733,2010,0.32
4312500,0.664,0.493,0.849,0.701,2010,0.55
4312609,0.746,0.654,0.84,0.757,2010,0.39
4312617,0.702,0.558,0.873,0.711,2010,0.5
4312625,0.689,0.547,0.808,0.74,2010,0.51
4312658,0.765,0.673,0.847,0.784,2010,0.5
4312674,0.753,0.66,0.839,0.772,2010,0.52
4312708,0.702,0.591,0.833,0.703,2010,0.5
4312757,0.74,0.634,0.838,0.763,2010,0.46
4312807,0.785,0.722,0.843,0.796,2010,0.45
4312906,0.747,0.632,0.849,0.778,2010,0.37
4312955,0.768,0.708,0.836,0.764,2010,0.4
4313003,0.778,0.666,0.847,0.836,2010,0.58
4313011,0.759,0.643,0.856,0.794,2010,0.41
4313037,0.735,0.647,0.848,0.723,2010,0.45
4313060,0.689,0.563,0.836,0.694,2010,0.34
4313086,0.761,0.678,0.852,0.762,2010,0.32
4313102,0.744,0.643,0.841,0.762,2010,0.53
4313201,0.78,0.688,0.89,0.775,2010,0.44
4313300,0.766,0.686,0.839,0.782,2010,0.43
4313334,0.742,0.642,0.847,0.752,2010,0.5
4313359,0.741,0.602,0.851,0.794,2010,0.44
4313375,0.718,0.606,0.853,0.716,2010,0.43
4313391,0.688,0.548,0.852,0.697,2010,0.42
4313409,0.747,0.629,0.852,0.778,2010,0.53
4313425,0.663,0.543,0.796,0.674,2010,0.41
4313441,0.676,0.566,0.805,0.679,2010,0.4
4313466,0.767,0.708,0.85,0.749,2010,0.41
4313490,0.706,0.594,0.808,0.734,2010,0.62
4313508,0.751,0.646,0.853,0.769,2010,0.53
4313607,0.706,0.558,0.87,0.725,2010,0.47
4313656,0.715,0.592,0.852,0.725,2010,0.53
4313706,0.737,0.667,0.831,0.722,2010,0.52
4313805,0.72,0.632,0.836,0.707,2010,0.42
4313904,0.761,0.691,0.848,0.752,2010,0.44
4313953,0.661,0.524,0.816,0.676,2010,0.47
4314001,0.773,0.679,0.866,0.787,2010,0.47
4314027,0.676,0.537,0.831,0.692,2010,0.37
4314035,0.749,0.668,0.852,0.738,2010,0.4
4314050,0.704,0.562,0.886,0.7,2010,0.37
4314068,0.622,0.482,0.782,0.639,2010,0.45
4314076,0.698,0.551,0.851,0.726,2010,0.47
4314100,0.776,0.699,0.849,0.787,2010,0.52
4314134,0.71,0.571,0.858,0.73,2010,0.39
4314159,0.683,0.541,0.84,0.701,2010,0.34
4314175,0.64,0.493,0.82,0.647,2010,0.52
4314209,0.678,0.551,0.829,0.683,2010,0.48
4314308,0.741,0.648,0.867,0.724,2010,0.44
4314407,0.739,0.632,0.844,0.758,2010,0.54
4314423,0.758,0.701,0.842,0.738,2010,0.32
4314456,0.72,0.624,0.852,0.701,2010,0.45
4314464,0.65,0.513,0.835,0.641,2010,0.52
4314472,0.678,0.577,0.804,0.672,2010,0.51
4314498,0.71,0.607,0.828,0.713,2010,0.57
4314506,0.661,0.499,0.846,0.685,2010,0.48
4314555,0.669,0.553,0.824,0.656,2010,0.46
4314605,0.658,0.517,0.821,0.672,2010,0.51
4314704,0.687,0.597,0.807,0.674,2010,0.44
4314753,0.744,0.634,0.877,0.742,2010,0.38
4314779,0.725,0.623,0.864,0.708,2010,0.53
4314787,0.725,0.6,0.874,0.727,2010,0.39
4314803,0.713,0.584,0.856,0.725,2010,0.42
4314902,0.805,0.702,0.857,0.867,2010,0.6
4315008,0.693,0.575,0.827,0.7,2010,0.44
4315057,0.698,0.608,0.831,0.672,2010,0.41
4315073,0.69,0.6,0.827,0.661,2010,0.42
4315107,0.723,0.628,0.876,0.687,2010,0.47
4315131,0.715,0.566,0.845,0.765,2010,0.53
4315149,0.757,0.674,0.885,0.727,2010,0.32
4315156,0.683,0.525,0.861,0.705,2010,0.4
4315172,0.733,0.609,0.839,0.771,2010,0.52
4315206,0.715,0.563,0.873,0.745,2010,0.42
4315305,0.704,0.609,0.852,0.673,2010,0.5
4315313,0.689,0.565,0.833,0.695,2010,0.47
4315321,0.665,0.534,0.824,0.667,2010,0.55
4315354,0.756,0.655,0.841,0.783,2010,0.47
4315404,0.631,0.523,0.792,0.606,2010,0.64
4315453,0.731,0.588,0.868,0.765,2010,0.44
4315503,0.683,0.542,0.828,0.709,2010,0.52
4315552,0.656,0.545,0.804,0.645,2010,0.49
4315602,0.744,0.637,0.861,0.752,2010,0.51
4315701,0.693,0.56,0.846,0.702,2010,0.48
4315750,0.661,0.472,0.885,0.69,2010,0.38
4315800,0.729,0.602,0.853,0.753,2010,0.43
4315909,0.732,0.636,0.842,0.733,2010,0.46
4315958,0.689,0.579,0.834,0.676,2010,0.44
4316006,0.688,0.553,0.83,0.708,2010,0.35
4316105,0.724,0.6,0.867,0.729,2010,0.54
4316204,0.764,0.678,0.842,0.78,2010,0.47
4316303,0.688,0.563,0.843,0.687,2010,0.5
4316402,0.699,0.576,0.841,0.705,2010,0.51
4316428,0.678,0.596,0.782,0.669,2010,0.54
4316436,0.762,0.706,0.841,0.745,2010,0.43
4316451,0.687,0.558,0.837,0.693,2010,0.48
4316477,0.753,0.706,0.851,0.71,2010,0.36
4316501,0.74,0.641,0.843,0.75,2010,0.38
4316600,0.747,0.647,0.843,0.764,2010,0.44
4316709,0.725,0.634,0.841,0.716,2010,0.49
4316733,0.725,0.581,0.839,0.781,2010,0.48
4316758,0.74,0.644,0.843,0.747,2010,0.36
4316808,0.773,0.693,0.852,0.782,2010,0.49
4316907,0.784,0.715,0.848,0.795,2010,0.55
4316956,0.676,0.51,0.846,0.716,2010,0.3
4316972,0.663,0.484,0.87,0.691,2010,0.54
4317004,0.633,0.503,0.802,0.63,2010,0.52
4317103,0.727,0.636,0.846,0.715,2010,0.54
4317202,0.769,0.693,0.871,0.752,2010,0.47
4317251,0.746,0.637,0.853,0.765,2010,0.37
4317301,0.712,0.591,0.861,0.709,2010,0.54
4317400,0.766,0.682,0.882,0.746,2010,0.51
4317509,0.772,0.696,0.863,0.765,2010,0.54
4317558,0.764,0.665,0.853,0.787,2010,0.49
4317608,0.717,0.594,0.866,0.718,2010,0.44
4317707,0.686,0.576,0.835,0.672,2010,0.45
4317756,0.759,0.705,0.885,0.701,2010,0.44
4317806,0.739,0.637,0.84,0.753,2010,0.57
4317905,0.738,0.656,0.82,0.746,2010,0.44
4317954,0.732,0.677,0.853,0.679,2010,0.43
4318002,0.736,0.643,0.86,0.72,2010,0.55
4318051,0.763,0.68,0.839,0.78,2010,0.44
4318101,0.675,0.552,0.818,0.681,2010,0.54
4318200,0.685,0.534,0.86,0.701,2010,0.46
4318309,0.699,0.585,0.822,0.711,2010,0.54
4318408,0.696,0.56,0.822,0.734,2010,0.55
4318424,0.694,0.575,0.828,0.702,2010,0.4
4318432,0.748,0.661,0.847,0.748,2010,0.53
4318440,0.732,0.617,0.846,0.75,2010,0.39
4318457,0.651,0.542,0.782,0.652,2010,0.43
4318465,0.717,0.622,0.847,0.701,2010,0.58
4318481,0.707,0.597,0.824,0.717,2010,0.28
4318499,0.747,0.702,0.822,0.723,2010,0.36
4318507,0.623,0.461,0.792,0.663,2010,0.43
4318606,0.755,0.669,0.846,0.759,2010,0.55
4318614,0.725,0.59,0.836,0.774,2010,0.39
4318622,0.663,0.541,0.801,0.674,2010,0.48
4318705,0.739,0.612,0.861,0.766,2010,0.53
4318804,0.687,0.528,0.849,0.722,2010,0.46
4318903,0.741,0.664,0.855,0.718,2010,0.5
4319000,0.768,0.683,0.855,0.775,2010,0.41
4319109,0.726,0.628,0.83,0.734,2010,0.47
4319125,0.652,0.496,0.848,0.659,2010,0.49
4319158,0.667,0.537,0.821,0.674,2010,0.54
4319208,0.645,0.523,0.778,0.658,2010,0.5
4319307,0.692,0.584,0.825,0.688,2010,0.42
4319356,0.739,0.634,0.851,0.748,2010,0.42
4319364,0.664,0.566,0.804,0.644,2010,0.48
4319372,0.763,0.694,0.843,0.76,2010,0.46
4319406,0.709,0.619,0.824,0.698,2010,0.48
4319505,0.739,0.646,0.852,0.734,2010,0.44
4319604,0.708,0.576,0.871,0.708,2010,0.51
4319703,0.72,0.612,0.82,0.745,2010,0.53
4319711,0.764,0.677,0.848,0.776,2010,0.45
4319737,0.642,0.48,0.816,0.674,2010,0.57
4319752,0.754,0.677,0.852,0.743,2010,0.29
4319802,0.685,0.553,0.831,0.698,2010,0.52
4319901,0.711,0.598,0.832,0.722,2010,0.41
4320008,0.726,0.624,0.844,0.726,2010,0.44
4320107,0.777,0.705,0.858,0.776,2010,0.52
4320206,0.723,0.62,0.865,0.706,2010,0.52
4320230,0.712,0.543,0.886,0.751,2010,0.56
4320263,0.659,0.525,0.811,0.673,2010,0.48
4320305,0.777,0.71,0.841,0.785,2010,0.47
4320321,0.693,0.581,0.817,0.701,2010,0.42
4320354,0.671,0.545,0.826,0.671,2010,0.47
4320404,0.76,0.69,0.843,0.755,2010,0.36
4320453,0.652,0.471,0.847,0.695,2010,0.37
4320503,0.751,0.678,0.837,0.746,2010,0.46
4320552,0.689,0.534,0.832,0.737,2010,0.6
4320578,0.683,0.577,0.81,0.682,2010,0.47
4320602,0.752,0.67,0.861,0.738,2010,0.43
4320651,0.742,0.644,0.852,0.744,2010,0.5
4320677,0.631,0.456,0.792,0.697,2010,0.48
4320701,0.743,0.647,0.861,0.735,2010,0.5
4320800,0.731,0.625,0.861,0.727,2010,0.52
4320859,0.701,0.595,0.834,0.694,2010,0.41
4320909,0.76,0.688,0.837,0.763,2010,0.44
4321006,0.747,0.672,0.835,0.743,2010,0.45
4321105,0.695,0.556,0.862,0.699,2010,0.51
4321204,0.727,0.579,0.88,0.754,2010,0.5
4321303,0.733,0.629,0.849,0.737,2010,0.5
4321329,0.739,0.633,0.83,0.768,2010,0.53
4321352,0.656,0.492,0.828,0.692,2010,0.42
4321402,0.708,0.603,0.83,0.709,2010,0.55
4321436,0.689,0.565,0.829,0.699,2010,0.43
4321451,0.747,0.65,0.855,0.751,2010,0.35
4321469,0.742,0.682,0.845,0.709,2010,0.4
4321477,0.689,0.569,0.815,0.705,2010,0.48
4321493,0.683,0.569,0.822,0.68,2010,0.44
4321501,0.762,0.685,0.862,0.75,2010,0.47
4321600,0.719,0.606,0.842,0.727,2010,0.5
4321626,0.701,0.559,0.839,0.735,2010,0.35
4321634,0.791,0.689,0.851,0.843,2010,0.62
4321667,0.718,0.606,0.847,0.722,2010,0.4
4321709,0.71,0.584,0.829,0.74,2010,0.4
4321808,0.759,0.694,0.834,0.756,2010,0.5
4321832,0.662,0.539,0.813,0.661,2010,0.41
4321857,0.703,0.56,0.832,0.747,2010,0.61
4321907,0.768,0.71,0.858,0.745,2010,0.45
4321956,0.687,0.61,0.787,0.675,2010,0.49
4322004,0.733,0.629,0.873,0.717,2010,0.44
4322103,0.747,0.682,0.816,0.748,2010,0.48
4322152,0.657,0.541,0.794,0.659,2010,0.47
4322186,0.694,0.595,0.818,0.688,2010,0.5
4322202,0.709,0.596,0.828,0.721,2010,0.57
4322251,0.718,0.597,0.836,0.742,2010,0.31
4322301,0.728,0.632,0.832,0.734,2010,0.46
4322327,0.629,0.446,0.814,0.685,2010,0.48
4322343,0.7,0.613,0.809,0.691,2010,0.36
4322350,0.733,0.587,0.852,0.786,2010,0.37
4322376,0.649,0.542,0.804,0.626,2010,0.47
4322400,0.744,0.661,0.863,0.722,2010,0.57
4322509,0.721,0.605,0.838,0.74,2010,0.51
4322525,0.646,0.497,0.816,0.666,2010,0.45
4322533,0.624,0.439,0.813,0.681,2010,0.45
4322541,0.737,0.636,0.85,0.739,2010,0.29
4322558,0.757,0.704,0.836,0.736,2010,0.35
4322608,0.712,0.6,0.818,0.736,2010,0.45
4322707,0.737,0.643,0.842,0.738,2010,0.47
4322806,0.773,0.692,0.838,0.797,2010,0.47
4322855,0.723,0.584,0.855,0.758,2010,0.35
4322905,0.702,0.561,0.864,0.715,2010,0.42
4323002,0.717,0.591,0.866,0.72,2010,0.47
4323101,0.638,0.489,0.809,0.656,2010,0.5
4323200,0.777,0.722,0.84,0.774,2010,0.46
4323309,0.742,0.65,0.867,0.725,2010,0.32
4323358,0.705,0.551,0.839,0.759,2010,0.47
4323408,0.761,0.664,0.839,0.791,2010,0.4
4323457,0.662,0.544,0.827,0.645,2010,0.44
4323507,0.739,0.631,0.842,0.76,2010,0.57
4323606,0.78,0.692,0.847,0.809,2010,0.44
4323705,0.757,0.669,0.839,0.774,2010,0.6
4323754,0.655,0.526,0.809,0.659,2010,0.48
4323770,0.752,0.63,0.849,0.796,2010,0.33
4323804,0.735,0.63,0.852,0.74,2010,0.43
5000203,0.67,0.518,0.823,0.705,2010,0.5
5000252,0.711,0.572,0.858,0.733,2010,0.54
5000609,0.673,0.546,0.818,0.683,2010,0.56
5000708,0.663,0.557,0.789,0.663,2010,0.47
5000807,0.67,0.538,0.826,0.676,2010,0.51
5000856,0.697,0.582,0.839,0.692,2010,0.42
5000906,0.643,0.526,0.799,0.633,2010,0.54
5001003,0.697,0.588,0.804,0.717,2010,0.46
5001102,0.688,0.562,0.84,0.69,2010,0.56
5001243,0.633,0.507,0.798,0.628,2010,0.53
5001508,0.681,0.537,0.848,0.694,2010,0.51
5001904,0.71,0.606,0.847,0.698,2010,0.47
5002001,0.684,0.559,0.814,0.702,2010,0.56
5002100,0.698,0.585,0.83,0.699,2010,0.61
5002159,0.666,0.573,0.776,0.665,2010,0.5
5002209,0.67,0.508,0.831,0.714,2010,0.54
5002308,0.701,0.57,0.837,0.721,2010,0.52
5002407,0.692,0.592,0.828,0.676,2010,0.5
5002605,0.703,0.596,0.817,0.715,2010,0.49
5002704,0.784,0.724,0.844,0.79,2010,0.56
5002803,0.647,0.522,0.826,0.628,2010,0.43
5002902,0.727,0.627,0.811,0.756,2010,0.54
5002951,0.754,0.665,0.85,0.758,2010,0.47
5003108,0.671,0.531,0.83,0.684,2010,0.53
5003157,0.589,0.417,0.806,0.607,2010,0.55
5003207,0.7,0.586,0.834,0.701,2010,0.55
5003256,0.706,0.606,0.811,0.717,2010,0.47
5003306,0.703,0.579,0.836,0.719,2010,0.51
5003454,0.694,0.595,0.81,0.693,2010,0.45
5003488,0.639,0.528,0.773,0.64,2010,0.58
5003504,0.699,0.597,0.809,0.706,2010,0.61
5003702,0.747,0.657,0.843,0.753,2010,0.52
5003751,0.684,0.577,0.824,0.674,2010,0.49
5003801,0.714,0.621,0.815,0.719,2010,0.52
5003900,0.66,0.511,0.83,0.677,2010,0.44
5004007,0.721,0.648,0.822,0.705,2010,0.46
5004106,0.675,0.549,0.826,0.677,2010,0.57
5004304,0.662,0.53,0.817,0.671,2010,0.51
5004403,0.681,0.531,0.846,0.702,2010,0.48
5004502,0.654,0.523,0.809,0.66,2010,0.54
5004601,0.62,0.479,0.772,0.645,2010,0.5
5004700,0.72,0.615,0.85,0.715,2010,0.48
5004809,0.526,0.337,0.791,0.547,2010,0.66
5004908,0.664,0.53,0.827,0.668,2010,0.48
5005004,0.712,0.595,0.845,0.718,2010,0.55
5005103,0.708,0.579,0.857,0.716,2010,0.6
5005152,0.623,0.485,0.77,0.646,2010,0.51
5005202,0.704,0.618,0.822,0.687,2010,0.52
5005251,0.672,0.545,0.822,0.676,2010,0.53
5005400,0.736,0.613,0.873,0.744,2010,0.54
5005608,0.632,0.507,0.782,0.638,2010,0.54
5005681,0.686,0.565,0.808,0.707,2010,0.5
5005707,0.7,0.597,0.803,0.715,2010,0.47
5005806,0.639,0.483,0.822,0.658,2010,0.58
5006002,0.694,0.554,0.809,0.746,2010,0.58
5006200,0.721,0.616,0.85,0.716,2010,0.48
5006259,0.649,0.523,0.798,0.656,2010,0.4
5006309,0.721,0.627,0.823,0.727,2010,0.49
5006358,0.588,0.444,0.811,0.566,2010,0.64
5006408,0.671,0.562,0.801,0.672,2010,0.48
5006606,0.701,0.598,0.812,0.708,2010,0.6
5006903,0.666,0.526,0.83,0.677,2010,0.61
5007109,0.664,0.519,0.83,0.681,2010,0.47
5007208,0.715,0.59,0.861,0.72,2010,0.53
5007307,0.709,0.585,0.869,0.702,2010,0.54
5007406,0.673,0.521,0.852,0.686,2010,0.46
5007505,0.651,0.491,0.83,0.676,2010,0.48
5007554,0.642,0.505,0.8,0.655,2010,0.44
5007695,0.729,0.608,0.85,0.751,2010,0.54
5007703,0.614,0.45,0.778,0.66,2010,0.54
5007802,0.682,0.576,0.825,0.668,2010,0.44
5007901,0.686,0.561,0.829,0.694,2010,0.57
5007935,0.681,0.557,0.803,0.706,2010,0.5
5007950,0.593,0.434,0.782,0.615,2010,0.6
5007976,0.651,0.545,0.769,0.657,2010,0.42
5008008,0.658,0.521,0.839,0.651,2010,0.5
5008305,0.744,0.645,0.849,0.752,2010,0.51
5008404,0.711,0.626,0.835,0.689,2010,0.46
5100102,0.628,0.51,0.816,0.594,2010,0.5
5100201,0.729,0.646,0.829,0.723,2010,0.49
5100250,0.714,0.629,0.817,0.709,2010,0.48
5100300,0.704,0.612,0.802,0.712,2010,0.47
5100359,0.651,0.561,0.803,0.613,2010,0.57
5100409,0.701,0.583,0.835,0.707,2010,0.46
5100508,0.638,0.541,0.784,0.612,2010,0.47
5100607,0.705,0.571,0.833,0.736,2010,0.46
5100805,0.675,0.57,0.809,0.666,2010,0.46
5101001,0.687,0.591,0.817,0.671,2010,0.43
5101209,0.701,0.627,0.844,0.65,2010,0.4
5101258,0.725,0.655,0.826,0.704,2010,0.5
5101308,0.704,0.649,0.793,0.677,2010,0.46
5101407,0.675,0.553,0.816,0.682,2010,0.56
5101605,0.6,0.44,0.82,0.598,2010,0.5
5101704,0.693,0.595,0.818,0.684,2010,0.51
5101803,0.748,0.693,0.817,0.738,2010,0.55
5101852,0.661,0.555,0.784,0.665,2010,0.48
5101902,0.696,0.571,0.85,0.695,2010,0.53
5102504,0.708,0.633,0.813,0.691,2010,0.53
5102603,0.538,0.324,0.803,0.597,2010,0.69
5102637,0.734,0.649,0.819,0.745,2010,0.45
5102678,0.75,0.67,0.834,0.755,2010,0.51
5102686,0.744,0.625,0.825,0.8,2010,0.62
5102694,0.667,0.589,0.817,0.616,2010,0.52
5102702,0.693,0.549,0.825,0.735,2010,0.53
5102793,0.665,0.553,0.809,0.656,2010,0.52
5102850,0.665,0.547,0.8,0.671,2010,0.55
5103007,0.688,0.578,0.833,0.677,2010,0.53
5103056,0.699,0.586,0.809,0.719,2010,0.57
5103106,0.66,0.528,0.807,0.674,2010,0.48
5103205,0.713,0.604,0.819,0.732,2010,0.56
5103254,0.611,0.443,0.815,0.633,2010,0.58
5103304,0.689,0.567,0.84,0.687,2010,0.54
5103353,0.668,0.556,0.812,0.66,2010,0.58
5103361,0.718,0.65,0.807,0.707,2010,0.5
5103379,0.601,0.423,0.825,0.623,2010,0.57
5103403,0.785,0.726,0.834,0.8,2010,0.59
5103437,0.69,0.615,0.811,0.658,2010,0.47
5103452,0.683,0.59,0.802,0.672,2010,0.42
5103502,0.718,0.625,0.831,0.714,2010,0.47
5103601,0.69,0.593,0.806,0.687,2010,0.51
5103700,0.692,0.548,0.819,0.737,2010,0.46
5103809,0.679,0.599,0.786,0.665,2010,0.42
5103858,0.615,0.418,0.847,0.658,2010,0.67
5103908,0.67,0.569,0.82,0.645,2010,0.59
5103957,0.71,0.636,0.823,0.684,2010,0.48
5104104,0.703,0.609,0.826,0.692,2010,0.48
5104203,0.705,0.637,0.813,0.677,2010,0.48
5104500,0.661,0.533,0.841,0.645,2010,0.46
5104526,0.727,0.642,0.807,0.742,2010,0.48
5104542,0.71,0.597,0.856,0.699,2010,0.51
5104559,0.69,0.569,0.809,0.714,2010,0.58
5104609,0.693,0.591,0.812,0.694,2010,0.47
5104807,0.735,0.655,0.833,0.728,2010,0.51
5104906,0.63,0.549,0.805,0.567,2010,0.56
5105002,0.673,0.563,0.812,0.668,2010,0.52
5105101,0.682,0.543,0.836,0.699,2010,0.49
5105150,0.716,0.593,0.845,0.733,2010,0.58
5105176,0.662,0.563,0.797,0.647,2010,0.44
5105200,0.714,0.637,0.842,0.678,2010,0.43
5105234,0.627,0.467,0.787,0.67,2010,0.48
5105259,0.768,0.71,0.833,0.766,2010,0.46
5105309,0.676,0.634,0.788,0.617,2010,0.43
5105507,0.645,0.495,0.843,0.644,2010,0.59
5105580,0.701,0.604,0.813,0.7,2010,0.55
5105606,0.716,0.631,0.824,0.706,2010,0.55
5105622,0.704,0.592,0.816,0.723,2010,0.55
5105903,0.699,0.611,0.827,0.675,2010,0.46
5106000,0.702,0.668,0.793,0.653,2010,0.43
5106109,0.638,0.529,0.82,0.6,2010,0.47
5106158,0.65,0.469,0.842,0.696,2010,0.62
5106174,0.595,0.427,0.793,0.621,2010,0.55
5106182,0.636,0.485,0.825,0.643,2010,0.51
5106190,0.714,0.603,0.809,0.745,2010,0.64
5106208,0.651,0.485,0.845,0.673,2010,0.64
5106216,0.686,0.572,0.815,0.692,2010,0.55
5106224,0.758,0.673,0.837,0.773,2010,0.51
5106232,0.682,0.561,0.804,0.704,2010,0.56
5106240,0.669,0.529,0.816,0.694,2010,0.5
5106257,0.704,0.613,0.8,0.713,2010,0.53
5106265,0.674,0.577,0.815,0.652,2010,0.52
5106273,0.664,0.548,0.82,0.652,2010,0.49
5106281,0.649,0.507,0.819,0.658,2010,0.48
5106299,0.672,0.555,0.809,0.677,2010,0.53
5106307,0.667,0.532,0.82,0.679,2010,0.5
5106315,0.653,0.526,0.829,0.64,2010,0.51
5106372,0.679,0.573,0.812,0.672,2010,0.43
5106422,0.649,0.521,0.761,0.691,2010,0.67
5106455,0.656,0.565,0.813,0.615,2010,0.44
5106505,0.652,0.534,0.806,0.643,2010,0.52
5106653,0.734,0.702,0.816,0.691,2010,0.48
5106703,0.686,0.585,0.806,0.684,2010,0.49
5106752,0.703,0.605,0.807,0.711,2010,0.49
5106778,0.673,0.587,0.803,0.647,2010,0.52
5106802,0.685,0.561,0.815,0.703,2010,0.5
5106828,0.652,0.523,0.795,0.666,2010,0.59
5106851,0.599,0.467,0.804,0.571,2010,0.51
5107008,0.678,0.573,0.832,0.653,2010,0.49
5107040,0.752,0.653,0.843,0.774,2010,0.51
5107065,0.692,0.565,0.837,0.701,2010,0.5
5107107,0.719,0.643,0.816,0.707,2010,0.54
5107156,0.676,0.603,0.799,0.642,2010,0.4
5107180,0.67,0.542,0.831,0.668,2010,0.54
5107198,0.692,0.595,0.802,0.694,2010,0.47
5107206,0.707,0.617,0.817,0.701,2010,0.5
5107248,0.715,0.628,0.827,0.703,2010,0.48
5107263,0.689,0.599,0.834,0.655,2010,0.43
5107297,0.661,0.577,0.793,0.63,2010,0.43
5107305,0.682,0.548,0.841,0.689,2010,0.48
5107354,0.657,0.487,0.828,0.703,2010,0.62
5107404,0.66,0.556,0.79,0.654,2010,0.38
5107578,0.64,0.53,0.8,0.619,2010,0.52
5107602,0.755,0.698,0.823,0.749,2010,0.52
5107701,0.65,0.52,0.807,0.653,2010,0.49
5107743,0.684,0.55,0.828,0.704,2010,0.55
5107750,0.666,0.56,0.797,0.661,2010,0.48
5107768,0.735,0.632,0.852,0.738,2010,0.5
5107776,0.609,0.498,0.761,0.596,2010,0.57
5107792,0.655,0.501,0.853,0.658,2010,0.47
5107800,0.656,0.539,0.806,0.651,2010,0.49
5107859,0.668,0.538,0.848,0.652,2010,0.61
5107875,0.732,0.62,0.836,0.758,2010,0.47
5107883,0.664,0.56,0.819,0.638,2010,0.44
5107909,0.754,0.682,0.832,0.755,2010,0.49
5107925,0.744,0.635,0.839,0.774,2010,0.54
5107941,0.695,0.598,0.826,0.679,2010,0.44
5107958,0.729,0.626,0.825,0.749,2010,0.55
5108006,0.714,0.594,0.831,0.738,2010,0.49
5108055,0.698,0.602,0.815,0.692,2010,0.51
5108105,0.655,0.56,0.791,0.635,2010,0.5
5108204,0.716,0.666,0.806,0.684,2010,0.53
5108303,0.665,0.556,0.797,0.665,2010,0.45
5108352,0.656,0.56,0.765,0.658,2010,0.43
5108402,0.734,0.661,0.842,0.711,2010,0.46
5108501,0.68,0.568,0.834,0.663,2010,0.42
5108600,0.688,0.553,0.829,0.709,2010,0.56
5108808,0.688,0.597,0.812,0.671,2010,0.51
5108857,0.704,0.623,0.823,0.68,2010,0.43
5108907,0.663,0.509,0.815,0.702,2010,0.49
5108956,0.691,0.582,0.823,0.69,2010,0.51
5200050,0.708,0.622,0.83,0.687,2010,0.42
5200100,0.689,0.579,0.841,0.671,2010,0.43
